id,jobs,firms,salary,nums0
354,JAVA开发工程师,西安晨之星信息科技有限责任公司,5-7千/月,5
355,初级JAVA实习助理（双休）,陕西众信超达科技有限公司,4.5-6千/月,若干
356,Java工程师(职位编号：1),西安运控信息科技有限公司,3.5-8千/月,5
357,Java开发工程师,西安卓谷山信息技术有限公司,0.4-1万/月,10
358,JAVA研发工程师（GIS方向）,上海艾飞能源科技有限公司,0.7-1.2万/月,3
359,Java开发工程师,西安海博软件服务有限公司,0.8-1.2万/月,2
360,JAVA工程师（服务器方向）,深圳市海勤科技有限公司,0.8-1万/月,2
361,Java中级开发工程师,深圳市中兴新云服务有限公司,12-18万/年,若干
362,Java高级开发工程师,上海澳派信息技术有限公司西安分公司,6-8千/月,1
363,Java工程师,陕西国博政通信息科技有限公司,0.3-1万/月,1
364,Java高级开发工程师,北京明略软件系统有限公司,2-2.5万/月,2
365,Java高级开发工程师,西安绅聚智芯电子科技有限公司,1-1.5万/月,若干
366,JAVA开发工程师,西安市城市规划信息中心,4-6千/月,2
367,Java开发工程师,西安朗晟法律服务有限公司,1-2万/月,1
368,Java高级开发工程师,西安易用视点软件科技有限公司,1-1.5万/月,6
369,java软件工程师,北京久其软件股份有限公司,0.8-1万/月,2
370,java软件工程师,陕西超信信息科技有限公司,0.6-1.2万/月,2
371,Java研发工程师,北京时代正邦科技股份有限公司,0.7-1.4万/月,6
372,Java开发经理,深圳市元明科技发展有限公司,0.8-1.5万/月,3
373,JAVA架构师,蜀海（北京）供应链管理有限责任公司,1.5-2.5万/月,1
374,Java高级开发工程师,陕西途悠悠供应链管理有限公司,0.8-1.5万/月,10
375,JAVA开发工程师-西安,信雅达系统工程股份有限公司,0.5-1万/月,若干
376,Java 高级开发工程师,西安极数宝数据服务有限公司,1-2万/月,3
377,Java开发工程师,西安科融电子有限公司,0.8-1.2万/月,1
378,Java高级开发工程师,天天充电,1-1.5万/月,1
379,Java开发工程师+双休+五险一金,西安弥方电子科技有限公司,3-6千/月,1
380,Java高级开发工程师,陕西预购宝网络科技有限公司,1-1.5万/月,2
381,Java开发工程师,陕西秦林商务信息咨询有限公司,0.8-1万/月,2
382,Java开发工程师,安徽兆尹信息科技股份有限公司,0.8-1万/月,2
383,Java开发工程师,上海法沃信息科技有限公司,0.8-1.5万/月,2
384,java项目负责人,西安合�N网络科技有限公司,0.8-1.5万/月,1
385,java高级开发工程师―研发部,陕西译喵网络科技有限公司,0.8-1万/月,1
386,中、高级java开发,西安泰晟信息科技有限公司,0.8-1万/月,1
387,实习生（JAVA方向）,神州数码系统集成服务有限公司西安分公司,2-3千/月,2
388,Java高级开发工程师,华通科技有限公司,0.8-1万/月,2
389,Java高级开发工程师,陕西航天信息有限公司,0.6-1万/月,2
390,2019校园招聘-Java开发工程师,深圳市茁壮网络股份有限公司,11-18万/年,20
391,Java架构师,裕日软件有限公司,1.5-2万/月,1
392,高级Java软件工程师,西安源深信息技术有限公司,0.7-1万/月,若干
393,信息化软件技术经理（Java）―西安,浙江中控技术股份有限公司,1.5-2.5万/月,2
394,Java开发工程师,陕西思尔生物科技有限公司,0.6-1.5万/月,2
395,研发工程师（JAVA西安）,核工业计算机应用研究所,0.5-1万/月,3
396,JAVA资深研发工程师（西安）(职位编号：ZY),绿盟科技,1-1.5万/月,若干
397,Java开发工程师,陕西育迪科技有限公司,4-8千/月,6
398,JAVA开发工程师（西安）,东方通信股份有限公司,6-8千/月,若干
399,Java高级讲师,西安飞凡网络技术咨询有限公司,1-1.5万/月,2
400,java工程师/java程序员（六险一金+周末双休）,西安峰华信息工程有限公司,0.6-1万/月,10
401,Java开发实施工程师,上海聚米信息科技有限公司,0.8-1.5万/月,若干
402,00074-Java开发工程师,上海京颐科技股份有限公司,0.8-1.5万/月,1
403,java软件技术服务（无工作经验要求,西安华清智能科技有限公司,3-4.5千/月,若干
404,Senior Java Engineer(职位编号：2),华尔特人才咨询（上海）有限公司,40-60万/年,1
405,Java开发工程师,陕西优�缡�据信息科技有限公司,1-1.5万/月,4
406,Java开发工程师,西安东泰软件信息科技有限公司,3-6千/月,4
407,Java开发工程师,荣尧泰（北京）信息科技有限公司,0.8-1万/月,5
408,Java软件开发工程师,西安长城数字软件有限公司,4.5-6千/月,若干
409,Java资深开发工程师,北京蝉鸣信息科技有限公司,1-1.5万/月,2
410,JAVA课程研究员/JAVA课程设计师,陕西文都教育科技有限公司,1-1.5万/月,2
411,Java开发工程师,新东网科技有限公司,0.5-1.5万/月,3
412,Java高级开发工程师,广东以大供应链管理有限公司,0.8-1万/月,2
413,JAVA对日软件工程师,阿富络希信息科技（济南）有限公司,1-5万/月,10
414,Java开发工程师,浙江省易得融信软件有限公司,0.6-1.2万/月,2
415,JAVA研发工程师,赛默飞世尔科技（中国）有限公司,1.2-2万/月,1
416,Java开发工程师,上海千穆计算机技术有限公司,4.5-8千/月,若干
417,Java开发工程师,宁波水表股份有限公司,0.8-1.6万/月,若干
418,Java讲师(职位编号：03),蓝鸥科技有限公司西安分公司,1.2-1.6万/月,2
419,高级JAVA软件工程师,万达信息股份有限公司,1-1.5万/月,若干
420,Java实习生,锐特信息技术有限公司,5-8.5千/月,40
421,JAVA项目经理,汇纳科技股份有限公司,1-1.5万/月,1
422,JAVA中高级开发工程师职位,陕西唐德实业有限公司,1-1.5万/月,若干
423,Java高级开发工程师,陕西昱鑫科技发展有限责任公司,0.8-1万/月,4
424,Java开发工程师,西安英兆软件信息有限责任公司,4.5-8千/月,5
425,JAVA开发工程师,西安海润通信技术有限公司,0.7-1.4万/月,3
426,java开发工程师,西安禧九网络科技有限公司,0.8-1万/月,1
427,JAVA高级开发工程师 25k-30k [全国],微特莱斯科技（深圳）有限公司,2.5-3万/月,5
428,Java中/高级研发（项目经理培养方向）,北京天融信科技有限公司,0.7-1.5万/月,5
429,Java开发工程师,西安环辰宇机械设备有限公司,0.8-1万/月,若干
430,Java开发工程师,陕西尚品艺家装饰工程有限公司西安分公司,0.8-1万/月,若干
431,Java开发工程师,艾宾信息技术开发（西安）有限公司,0.5-1.1万/月,14
432,Java开发工程师,西安诺曼电子科技有限公司,0.8-1.2万/月,2
433,高级软件工程师(JAVA/C#/VB.NET),富士通（西安）系统工程有限公司,0.8-1万/月,5
434,研发管培生（java开发/c++开发/数据建模）,上海天跃科技股份有限公司,1-1.5万/月,15
435,Java初级开发工程师,上海翰云信息技术有限公司,4-6千/月,若干
436,Java高级软件工程师,中寰卫星导航通信有限公司,1-2万/月,2
437,Java开发,合肥源动力经营者人才有限公司,0.8-1万/月,1
438,java（界面）开发工程师,西安交大捷普网络科技有限公司,1-1.5万/月,5
439,Java高级开发工程师,陕西昆特气象服务有限公司,1-1.5万/月,若干
440,Java高级开发工程师,畅移（上海）信息科技有限公司,0.6-1.3万/月,2
441,Java讲师,西安粤嵌信息科技有限公司,0.8-1.5万/月,2
442,Java开发高级工程师,联易软件有限公司,1-1.6万/月,3
443,Java开发工程师(职位编号：HZU-0001),苏州恒智友软件有限公司,4.5-6千/月,若干
444,java开发工程师（西安）,北京清大科越股份有限公司,4-8千/月,5
445,Java高级开发工程师,陕西运�Z网络科技有限公司,0.8-1万/月,若干
446,JAVA工程师岗位,陕西步长制药有限公司,6-8千/月,5
447,Java开发工程师,陕西远洋科技实业有限责任公司,6-8千/月,若干
448,Java中级开发工程师,陕西中创云车科技有限公司,6-8千/月,2
449,Java架构师,上海云首信息科技有限公司,2-2.5万/月,若干
450,Java开发工程师（国企直聘）,大唐融合通信股份有限公司,0.6-1万/月,2
451,JAVA中高级开发工程师,新智认知数据服务有限公司,1-2万/月,1
452,Java开发工程师,北京能科瑞元数字技术有限公司,4-8千/月,5
453,JAVA教师,西安软件服务外包学院,1-2万/月,若干
454,初级JAVA程序员实习生+五险双休,陕西金晟网络科技有限公司,4.5-6千/月,若干
455,初级JAVA实习助理（双休）,陕西金晟网络科技有限公司,4.5-6千/月,若干
456,Java初级开发工程师,陕西金合信息科技股份有限公司,2-4千/月,5
457,西安-Java初级软件研发工程师,广州粤境通供应链管理有限公司,4-7千/月,3
458,Java开发工程师,中通服软件科技有限公司,1-1.5万/月,若干
459,JAVA软件工程师,江苏银丰信息技术有限公司,6-8千/月,4
460,Java开发工程师(职位编号：sailing000619),上海熙菱信息技术有限公司,0.8-1.3万/月,1
461,Java开发工程师（西安）,深圳市蓝凌软件股份有限公司,0.8-1万/月,若干
462,Java高级开发工程师,西安易流物联科技有限公司,1-2万/月,3
463,日语Java/cobol开发,西安北软网络科技有限公司,4.5-6千/月,10
464,高级JAVA开发工程师,西安科技大市场创新云服务股份有限公司,1-1.5万/月,若干
465,Java开发工程师,西安南天电脑系统有限公司,6-8千/月,4
466,Java开发工程师,西安盈润软件科技有限公司,1-1.5万/月,2
467,JAVA开发工程师(001884)(职位编号：netposa001884),东方网力科技股份有限公司,1-1.5万/月,若干
468,00036-软件工程师（Java 政企事业中心）,上海趣医网络技术服务有限公司,0.6-1万/月,4
469,java高级开发工程师,西安时代科技有限公司,1-1.5万/月,2
470,Java开发工程师,上海有智网络科技有限公司西安分公司,6-9千/月,2
471,出差日本(软件开发，JAVA，C#),大连艾林克斯科技有限公司,1.5-2万/月,20
472,数学/应用数学转Java软件开发,西安利和时代互联网科技有限公司,4.5-6千/月,10
473,.net/Java软件工程师（实习生）,北京世纪安图数码科技发展有限责任公司,3-4.5千/月,4
474,Java高级开发工程师,北京寄云鼎城科技有限公司,1.5-2万/月,3
475,Java中级开发工程师,北京华洋宏软件开发有限责任公司,0.8-1.2万/月,5
476,Java开发工程师,陕西医药控股集团派昂医药有限责任公司,15-20万/年,2
477,Java高级软件工程师,西安可信时间认证服务有限公司,0.6-2万/月,若干
478,Java高级开发工程师,西安商鼎能源科技有限公司,0.7-1万/月,2
479,Java开发工程师,陕西智汇堂文化信息科技有限公司,1.5-2万/月,2
480,JAVA开发工程师,西安航天华迅科技有限公司,3-8千/月,2
481,Java软件开发工程师,北京易讯思达科技开发有限公司,0.4-1万/月,3
482,Java高级软件工程师,苏州海加网络科技股份有限公司,1-2万/月,3
483,JAVA软件开发实习生,北京华科软科技有限公司,1.5千以下/月,5
484,Java开发工程师,陕西绝顶人峰网络科技有限公司,6-8千/月,1
485,Java开发工程师（BOSS服务部）,深圳优克云联科技有限公司,0.8-1.5万/月,3
486,JAVA研发工程师（GIS方向）,上海指旺信息科技有限公司西安分公司,1-1.8万/月,若干
487,Java开发工程师,西安飞格网络科技有限公司,0.5-1万/月,3
488,高级java工程师,上海思伟软件有限公司,1-2万/月,若干
489,Java开发工程师,陕西仁达网络科技有限公司,4.5-6千/月,3
490,java程序员,西安英硕科技有限公司,3-4.5千/月,6
491,java开发工程师,上海青乾科技有限公司,0.5-1万/月,5
492,Java开发工程师,浩鲸云计算科技股份有限公司,1-1.5万/月,10
493,Java开发工程师,每一天便利超市连锁有限公司信息中心研发部,0.6-1.6万/月,6
494,Java开发经理,神木德远云商科技有限公司,1-1.5万/月,若干
495,Java开发工程师,西安荣峰软件科技有限公司,0.6-1万/月,3
496,C#/Java软件工程师,陕西新北邦高科技开发有限公司,0.8-1万/月,5
497,JAVA工程师（五险+双休）,西安绘锦园网络科技有限公司,0.8-1.2万/月,2
498,Java开发工程师,西安银信博锐信息科技有限公司,0.4-1万/月,4
499,Java开发工程师,陕西智诚合创科技股份有限公司,4-6千/月,1
500,Java开发工程师,陕西银邦实业集团有限公司,5-8千/月,2
501,Java开发工程师10000-20000,西安每一天便利超市连锁有限公司,1-2万/月,2
502,Java高级开发工程师(职位编号：01),陕西中盾通信科技有限公司,0.6-1.3万/月,若干
503,java软件开发经理,西安凯道尔网络科技有限公司,1-1.5万/月,2
504,Java开发工程师,西咸新区秦汉新城新丝路数字文化科技有限公司,1-1.8万/月,1
505,Java工程师,北京东方润泽生态科技股份有限公司,0.9-1.3万/月,1
506,JAVA软件开发工程师,上海上讯信息技术股份有限公司,0.9-1.5万/月,5
507,高级java 开发工程师,北京优炫软件股份有限公司,0.8-1.2万/月,5
508,Java软件开发工程师(平台类)(职位编号：uniview001208),浙江宇视科技有限公司,0.6-1.2万/月,4
509,对日开发工程师（java、cobol、.net、c++等）,西安赛立科信息技术有限公司,0.5-1万/月,10
510,开发五部 Java软件工程师,西安凌安电脑有限公司,4.5-6千/月,若干
511,软件开发实习生(java/安卓/web/UI)零基础,西安云间信息科技有限公司,4.5-6千/月,3
512,Java开发工程师,陕西昌大科技有限公司,4-6千/月,1
513,Sr. Java Engineer,奥博杰天软件(北京)有限公司,0.8-1万/月,若干
514,Java开发工程师,西安引领信息科技有限公司,0.7-1.4万/月,3
515,java开发工程师（西安）,上海佰贝科技发展有限公司,5-8千/月,2
